time,Q_hp,Q_bo,Tin,T_set,T_low,T_high,total_heat_W,total_heat_kW,hp_capacity_kW
2022-02-09 00:00:00,0.0,0.0,21.0,18.0,15.0,,0.0,0.0,4.0
2022-02-09 00:30:00,0.0,0.0,20.818400882952027,18.0,15.0,,0.0,0.0,4.0
2022-02-09 01:00:00,0.0,0.0,20.63894384432003,18.0,15.0,,0.0,0.0,4.0
2022-02-09 01:30:00,3789.5148324185393,0.0,20.46168417865252,18.0,15.0,,3789.5148324185393,3.7895148324185395,4.0
2022-02-09 02:00:00,4000.0,0.0,20.436557463905704,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 02:30:00,4000.0,0.0,20.41914093901137,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 03:00:00,4000.0,0.0,20.399396844221794,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 03:30:00,4000.0,0.0,20.375767644315477,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 04:00:00,4000.0,0.0,20.34650913482099,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 04:30:00,4000.0,0.0,20.314185300220228,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 05:00:00,4000.0,0.0,20.281694615385774,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 05:30:00,4000.0,0.0,20.247478028018598,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 06:00:00,4000.0,0.0,20.209764659482715,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 06:30:00,4000.0,0.0,20.170185901222062,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 07:00:00,4000.0,0.0,20.130603166743658,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 07:30:00,4000.0,0.0,20.08960689477845,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 08:00:00,4000.0,0.0,20.045599458042354,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 08:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 09:00:00,4000.0,0.0,19.954409348409836,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 09:30:00,4000.0,0.0,19.911659201876883,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 10:00:00,4000.0,0.0,19.87507054916378,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 10:30:00,4000.0,0.0,19.84083468662596,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 11:00:00,4000.0,0.0,19.804750955433892,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 11:30:00,4000.0,0.0,19.77007132055368,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 12:00:00,4000.0,0.0,19.740495312771003,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 12:30:00,4000.0,0.0,19.711752252096545,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 13:00:00,4000.0,0.0,19.678944730647153,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 13:30:00,4000.0,0.0,19.64320606982954,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 14:00:00,4000.0,0.0,19.605684064137087,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 14:30:00,4000.0,0.0,19.568635803259916,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 15:00:00,4000.0,0.0,19.534674639054533,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 15:30:00,4000.0,0.0,19.502298906919187,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 16:00:00,4000.0,0.0,19.469807154846723,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 16:30:00,4000.0,15268.808452854117,19.435211939207907,18.0,15.0,,19268.808452854115,19.268808452854113,4.0
2022-02-09 17:00:00,4000.0,1204.4373602641983,20.0,21.0,20.0,22.0,5204.437360264198,5.2044373602641985,4.0
2022-02-09 17:30:00,4000.0,1250.9098443113714,20.0,21.0,20.0,22.0,5250.909844311372,5.250909844311372,4.0
2022-02-09 18:00:00,4000.0,1291.0162087149217,20.0,21.0,20.0,22.0,5291.016208714922,5.291016208714922,4.0
2022-02-09 18:30:00,4000.0,1322.8466566542018,20.0,21.0,20.0,22.0,5322.846656654202,5.322846656654202,4.0
2022-02-09 19:00:00,4000.0,1380.9372241435271,20.0,21.0,20.0,22.0,5380.937224143527,5.380937224143526,4.0
2022-02-09 19:30:00,4000.0,1468.1526514972766,20.0,21.0,20.0,22.0,5468.152651497277,5.4681526514972765,4.0
2022-02-09 20:00:00,4000.0,1482.3172008302768,20.0,21.0,20.0,22.0,5482.317200830277,5.482317200830277,4.0
2022-02-09 20:30:00,4000.0,1413.0859765622124,20.0,21.0,20.0,22.0,5413.085976562213,5.413085976562213,4.0
2022-02-09 21:00:00,4000.0,1428.8420482921497,20.0,21.0,20.0,22.0,5428.84204829215,5.42884204829215,4.0
2022-02-09 21:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-09 22:00:00,4000.0,0.0,19.939017031346204,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 22:30:00,4000.0,0.0,19.877886019911656,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 23:00:00,4000.0,0.0,19.82091896659162,18.0,15.0,,4000.0,4.0,4.0
2022-02-09 23:30:00,4000.0,0.0,19.763338049228885,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 00:00:00,4000.0,0.0,19.699749795418054,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 00:30:00,4000.0,0.0,19.634641077738447,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 01:00:00,4000.0,0.0,19.573136043926812,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 01:30:00,4000.0,0.0,19.51497413514586,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 02:00:00,4000.0,0.0,19.459909837749098,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 02:30:00,4000.0,0.0,19.40428293703783,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 03:00:00,4000.0,0.0,19.343945461397464,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 03:30:00,4000.0,0.0,19.282849736216402,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 04:00:00,4000.0,0.0,19.225502307854754,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 04:30:00,4000.0,0.0,19.171830037987217,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 05:00:00,4000.0,787.3288933380999,19.12177935721683,18.0,15.0,,4787.3288933381,4.7873288933381,4.0
2022-02-10 05:30:00,4000.0,24000.0,19.10349557995898,18.0,15.0,,28000.0,28.0,4.0
2022-02-10 06:00:00,4000.0,1553.776556454089,20.0,21.0,20.0,22.0,5553.776556454089,5.553776556454089,4.0
2022-02-10 06:30:00,4000.0,1489.3198993769256,20.0,21.0,20.0,22.0,5489.319899376926,5.489319899376926,4.0
2022-02-10 07:00:00,4000.0,1448.8952304939698,20.0,21.0,20.0,22.0,5448.89523049397,5.44889523049397,4.0
2022-02-10 07:30:00,4000.0,1435.5264421990082,20.0,21.0,20.0,22.0,5435.526442199009,5.435526442199008,4.0
2022-02-10 08:00:00,4000.0,1409.1071704093501,20.0,21.0,20.0,22.0,5409.10717040935,5.40910717040935,4.0
2022-02-10 08:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-10 09:00:00,4000.0,0.0,19.945945462454063,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 09:30:00,4000.0,0.0,19.895673443630873,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 10:00:00,4000.0,0.0,19.851017218847513,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 10:30:00,4000.0,0.0,19.8109987272719,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 11:00:00,4000.0,0.0,19.774529582478646,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 11:30:00,4000.0,0.0,19.7421992697015,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 12:00:00,4000.0,0.0,19.714704987743374,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 12:30:00,4000.0,0.0,19.69142843572545,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 13:00:00,4000.0,0.0,19.671675345313684,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 13:30:00,4000.0,0.0,19.654795757523242,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 14:00:00,4000.0,0.0,19.640057747913676,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 14:30:00,4000.0,0.0,19.626276925202525,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 15:00:00,4000.0,0.0,19.612103874595157,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 15:30:00,4000.0,0.0,19.597391272206313,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 16:00:00,4000.0,0.0,19.581968007977487,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 16:30:00,4000.0,11511.722493211631,19.564827644091814,18.0,15.0,,15511.722493211631,15.511722493211632,4.0
2022-02-10 17:00:00,4000.0,700.5613689924194,20.0,21.0,20.0,22.0,4700.561368992419,4.700561368992419,4.0
2022-02-10 17:30:00,4000.0,810.2172925913362,20.0,21.0,20.0,22.0,4810.217292591336,4.810217292591337,4.0
2022-02-10 18:00:00,4000.0,893.2947617129954,20.0,21.0,20.0,22.0,4893.294761712996,4.893294761712996,4.0
2022-02-10 18:30:00,4000.0,948.2022844083568,20.0,21.0,20.0,22.0,4948.202284408357,4.948202284408357,4.0
2022-02-10 19:00:00,4000.0,1024.2770549832774,20.0,21.0,20.0,22.0,5024.277054983278,5.024277054983278,4.0
2022-02-10 19:30:00,4000.0,1124.542965992198,20.0,21.0,20.0,22.0,5124.542965992198,5.124542965992198,4.0
2022-02-10 20:00:00,4000.0,1286.0824892843182,20.0,21.0,20.0,22.0,5286.082489284318,5.286082489284318,4.0
2022-02-10 20:30:00,4000.0,1518.763063720755,20.0,21.0,20.0,22.0,5518.763063720755,5.518763063720755,4.0
2022-02-10 21:00:00,4000.0,1629.055565830586,20.0,21.0,20.0,22.0,5629.055565830586,5.629055565830586,4.0
2022-02-10 21:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-10 22:00:00,4000.0,0.0,19.936814533218584,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 22:30:00,4000.0,0.0,19.870632273230164,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 23:00:00,4000.0,0.0,19.795962676575368,18.0,15.0,,4000.0,4.0,4.0
2022-02-10 23:30:00,4000.0,0.0,19.714345799197858,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 00:00:00,4000.0,0.0,19.62749594557938,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 00:30:00,4000.0,0.0,19.535569489716302,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 01:00:00,4000.0,0.0,19.43868986528845,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 01:30:00,4000.0,0.0,19.340830566148306,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 02:00:00,4000.0,0.0,19.246443593083516,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 02:30:00,4000.0,0.0,19.152519650945848,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 03:00:00,4000.0,0.0,19.055656229089475,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 03:30:00,4000.0,0.0,18.9594176567875,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 04:00:00,4000.0,0.0,18.86780658250373,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 04:30:00,4000.0,0.0,18.776789657962475,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 05:00:00,4000.0,14195.238938994073,18.681761200158505,18.0,15.0,,18195.238938994073,18.195238938994073,4.0
2022-02-11 05:30:00,4000.0,24000.0,19.147730250332156,18.0,15.0,,28000.0,28.0,4.0
2022-02-11 06:00:00,4000.0,2645.242616293623,20.0,21.0,20.0,22.0,6645.242616293623,6.645242616293623,4.0
2022-02-11 06:30:00,4000.0,2725.4553451007237,20.0,21.0,20.0,22.0,6725.455345100723,6.725455345100723,4.0
2022-02-11 07:00:00,4000.0,2787.5247185824364,20.0,21.0,20.0,22.0,6787.524718582436,6.7875247185824366,4.0
2022-02-11 07:30:00,4000.0,2829.5409094523366,20.0,21.0,20.0,22.0,6829.540909452337,6.829540909452336,4.0
2022-02-11 08:00:00,4000.0,2567.4171706719803,20.0,21.0,20.0,22.0,6567.417170671981,6.56741717067198,4.0
2022-02-11 08:30:00,4000.0,0.0,20.0,21.0,20.0,22.0,4000.0,4.0,4.0
2022-02-11 09:00:00,4000.0,0.0,19.92264303307305,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 09:30:00,4000.0,0.0,19.86361736650373,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 10:00:00,4000.0,0.0,19.815343283680306,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 10:30:00,4000.0,0.0,19.77456657448646,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 11:00:00,4000.0,0.0,19.737629546940315,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 11:30:00,4000.0,0.0,19.702916448088587,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 12:00:00,4000.0,0.0,19.668625410659242,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 12:30:00,4000.0,0.0,19.63560827647524,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 13:00:00,4000.0,0.0,19.60484729217652,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 13:30:00,4000.0,0.0,19.578158673278313,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 14:00:00,4000.0,0.0,19.55763096038618,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 14:30:00,4000.0,0.0,19.53820947778639,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 15:00:00,4000.0,0.0,19.51420133521381,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 15:30:00,4000.0,0.0,19.48802852848437,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 16:00:00,4000.0,0.0,19.462442586504306,18.0,15.0,,4000.0,4.0,4.0
2022-02-11 16:30:00,4000.0,14917.965531697128,19.436739464783333,18.0,15.0,,18917.965531697126,18.917965531697124,4.0
2022-02-11 17:00:00,4000.0,802.7371037758281,20.0,21.0,20.0,22.0,4802.7371037758285,4.802737103775828,4.0
2022-02-11 17:30:00,4000.0,760.7209460456867,20.0,21.0,20.0,22.0,4760.720946045687,4.760720946045687,4.0
2022-02-11 18:00:00,4000.0,735.4157399339474,20.0,21.0,20.0,22.0,4735.415739933947,4.735415739933948,4.0
2022-02-11 18:30:00,4000.0,728.2538891475959,20.0,21.0,20.0,22.0,4728.253889147596,4.728253889147596,4.0
2022-02-11 19:00:00,4000.0,693.5587008936675,20.0,21.0,20.0,22.0,4693.558700893667,4.693558700893667,4.0
2022-02-11 19:30:00,4000.0,627.9879781386752,20.0,21.0,20.0,22.0,4627.987978138675,4.627987978138675,4.0
