time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,solve_status
2021-02-07 00:00:00,1,143,0.0,0.0,0.0,0.10890000000000001,optimal
2021-02-07 00:30:00,1,143,0.0,0.0,0.0,0.0825,optimal
2021-02-07 01:00:00,1,143,0.0,0.0,0.0,0.1056,optimal
2021-02-07 01:30:00,1,143,0.0,2.150377777777778,0.0,0.223,optimal
2021-02-07 02:00:00,1,143,0.0,0.0,0.0,0.066,optimal
2021-02-07 02:30:00,1,143,0.0,0.0,0.0,0.2319333333333333,optimal
2021-02-07 03:00:00,1,143,0.0,0.0,0.0,0.09733333333333331,optimal
2021-02-07 03:30:00,1,143,0.5876604759329563,0.0,0.0,0.1844333333333333,optimal
2021-02-07 04:00:00,1,143,1.1428571428571428,0.0,0.0,0.14483333333333334,optimal
2021-02-07 04:30:00,1,143,1.1428571428571428,0.0,0.0,0.066,optimal
2021-02-07 05:00:00,1,143,1.1428571428571428,0.0,0.0,0.15606666666666666,optimal
2021-02-07 05:30:00,1,143,1.1428571428571428,0.0,0.0,0.18486666666666668,optimal
2021-02-07 06:00:00,1,143,1.1428571428571428,0.0,0.0,0.076,optimal
2021-02-07 06:30:00,1,143,1.1428571428571428,0.0,0.0,0.20553333333333332,optimal
2021-02-07 07:00:00,1,143,1.1428571428571428,0.0,1.6063785740462473,0.066,optimal
2021-02-07 07:30:00,1,143,1.1428571428571428,1.1781407407407407,0.0,0.3136333333333333,optimal
2021-02-07 08:00:00,1,143,1.1428571428571428,0.46444444444444444,0.0,0.3038333333333333,optimal
2021-02-07 08:30:00,1,143,1.1428571428571428,0.0,0.0,0.2357,optimal
2021-02-07 09:00:00,1,143,1.1428571428571428,0.7167925925925925,0.0,0.29510000000000003,optimal
2021-02-07 09:30:00,1,143,1.1428571428571428,1.140985185185185,0.0,0.25566666666666665,optimal
2021-02-07 10:00:00,1,143,1.1428571428571428,0.0,0.0,0.14793333333333333,optimal
2021-02-07 10:30:00,1,143,1.1428571428571428,0.0,0.0,0.0948,optimal
2021-02-07 11:00:00,1,143,1.1428571428571428,0.0,0.0,0.2544666666666667,optimal
2021-02-07 11:30:00,1,143,1.1428571428571428,0.0,0.0,0.076,optimal
2021-02-07 12:00:00,1,143,1.1428571428571428,0.0,0.0,0.3730333333333334,optimal
2021-02-07 12:30:00,1,143,1.1428571428571428,0.5418518518518518,0.0,0.31710000000000005,optimal
2021-02-07 13:00:00,1,143,1.1428571428571428,0.3096296296296296,0.0,0.2163333333333333,optimal
2021-02-07 13:30:00,1,143,1.1428571428571428,0.0,0.0,0.40053333333333335,optimal
2021-02-07 14:00:00,1,143,1.1428571428571428,0.0,0.0,0.1354,optimal
2021-02-07 14:30:00,1,143,1.1428571428571428,0.0,0.0,0.10733333333333331,optimal
2021-02-07 15:00:00,1,143,1.1428571428571428,0.0,0.0,0.3594,optimal
2021-02-07 15:30:00,1,143,1.1428571428571428,0.23222222222222222,0.0,0.27593333333333336,optimal
2021-02-07 16:00:00,1,143,0.0,0.0774074074074074,0.0,0.5599666666666667,optimal
2021-02-07 16:30:00,1,143,0.0,0.0,0.0,0.3816666666666667,optimal
2021-02-07 17:00:00,1,143,0.0,0.9297479226084266,0.0,0.477,optimal
2021-02-07 17:30:00,1,143,0.0,5.618040199340284,0.0,0.3633,optimal
2021-02-07 18:00:00,1,143,0.0,3.34225830653807,0.0,0.3177,optimal
2021-02-07 18:30:00,1,143,0.0,4.1583122543765425,0.0,0.21386666666666668,optimal
2021-02-07 19:00:00,1,143,0.0,4.299588424437358,0.0,0.076,optimal
2021-02-07 19:30:00,1,143,1.0886370234267448,0.0,0.0,0.1354,optimal
2021-02-07 20:00:00,1,143,1.0662179758076837,0.0,0.0,0.21386666666666668,optimal
2021-02-07 20:30:00,1,143,0.0,0.0,0.0,0.2203333333333333,optimal
2021-02-07 21:00:00,1,143,0.0,0.3096296296296296,0.0,0.6292000000000001,optimal
2021-02-07 21:30:00,1,143,0.0,0.23222222222222222,0.0,1.5797333333333332,optimal
2021-02-07 22:00:00,1,143,0.0,1.006296296296296,0.0,0.26289999999999997,optimal
2021-02-07 22:30:00,1,143,0.0,0.23222222222222222,0.0,0.4266666666666667,optimal
2021-02-07 23:00:00,1,143,0.0,0.0,0.0,0.3634,optimal
2021-02-07 23:30:00,1,143,0.0,0.0,0.0,0.11096666666666669,optimal
2021-02-08 00:00:00,1,143,1.1428571428571428,0.0,0.0,0.11359999999999999,optimal
2021-02-08 00:30:00,1,143,1.1428571428571428,0.0,0.0,0.05,optimal
2021-02-08 01:00:00,1,143,1.1428571428571428,0.0,0.0,0.1258,optimal
2021-02-08 01:30:00,1,143,1.1428571428571428,0.0,0.0,0.21086666666666667,optimal
2021-02-08 02:00:00,1,143,1.1428571428571428,0.0,0.0,0.10653333333333331,optimal
2021-02-08 02:30:00,1,143,1.1428571428571428,0.0,0.0,0.12786666666666666,optimal
2021-02-08 03:00:00,1,143,1.1428571428571428,0.0,0.0,0.1522666666666667,optimal
2021-02-08 03:30:00,1,143,1.1428571428571428,0.0,0.0,0.05,optimal
2021-02-08 04:00:00,1,143,1.1428571428571428,0.0,0.0,0.2442666666666667,optimal
2021-02-08 04:30:00,1,143,1.1428571428571428,0.0,0.0,0.09240000000000001,optimal
2021-02-08 05:00:00,1,143,1.1428571428571428,0.0,0.0,0.05,optimal
2021-02-08 05:30:00,1,143,1.1428571428571428,0.0,0.0,0.22306666666666664,optimal
2021-02-08 06:00:00,1,143,1.1428571428571428,0.0,0.0,0.08533333333333333,optimal
2021-02-08 06:30:00,1,143,1.1428571428571428,0.1548148148148148,3.0876547253383313,0.12346666666666668,optimal
2021-02-08 07:00:00,1,143,1.1428571428571428,0.6966666666666667,5.0,0.2561666666666667,optimal
2021-02-08 07:30:00,1,143,1.1428571428571428,11.214636273399163,0.0,0.21463333333333331,optimal
2021-02-08 08:00:00,1,143,1.1428571428571428,0.6192592592592592,0.0,0.08979999999999999,optimal
2021-02-08 08:30:00,1,143,1.1428571428571428,0.0,0.0,0.09179999999999999,optimal
2021-02-08 09:00:00,1,143,1.1428571428571428,0.0,0.0,0.22519999999999998,optimal
2021-02-08 09:30:00,1,143,1.1428571428571428,0.0,0.0,0.06786666666666666,optimal
2021-02-08 10:00:00,1,143,1.1428571428571428,0.0,0.0,0.09146666666666668,optimal
2021-02-08 10:30:00,1,143,1.1428571428571428,0.0,0.0,0.2016,optimal
2021-02-08 11:00:00,1,143,1.1428571428571428,0.0,0.0,0.12359999999999999,optimal
2021-02-08 11:30:00,1,143,1.1428571428571428,0.0,0.0,0.06,optimal
2021-02-08 12:00:00,1,143,1.1428571428571428,0.0,0.0,0.21446666666666667,optimal
2021-02-08 12:30:00,1,143,1.1428571428571428,0.0,0.0,0.1422,optimal
2021-02-08 13:00:00,1,143,1.1428571428571428,0.0,0.0,0.06,optimal
2021-02-08 13:30:00,1,143,1.1428571428571428,0.0,0.0,0.12359999999999999,optimal
2021-02-08 14:00:00,1,143,1.1428571428571428,0.0,0.0,0.1072,optimal
2021-02-08 14:30:00,1,143,1.1428571428571428,0.0,0.0,0.23046666666666668,optimal
