time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,solve_status
2021-02-07 14:00:00,1,87,1.1428571428571428,0.1548148148148148,0.0,0.35353333333333337,5.0,5.0,1,optimal
2021-02-07 14:30:00,1,87,1.1428571428571428,0.6192592592592592,0.0,0.44139999999999996,5.0,5.0,1,optimal
2021-02-07 15:00:00,1,87,1.1428571428571428,0.0774074074074074,0.0,0.40713333333333335,5.0,5.0,1,optimal
2021-02-07 15:30:00,1,87,1.1428571428571428,0.1548148148148148,0.0,0.33786666666666665,5.0,5.0,1,optimal
2021-02-07 16:00:00,1,87,1.1428571428571428,0.23222222222222222,0.0,1.409266666666667,5.0,5.0,1,optimal
2021-02-07 16:30:00,1,87,0.0,0.23222222222222222,0.0,0.7273999999999999,30.0,5.0,1,optimal
2021-02-07 17:00:00,1,87,0.0,0.0,0.0,0.44546666666666657,30.0,5.0,1,optimal
2021-02-07 17:30:00,1,87,0.0,0.0774074074074074,0.0,0.3024,30.0,5.0,1,optimal
2021-02-07 18:00:00,1,87,0.0,0.7032512165241854,0.0,0.31243333333333334,30.0,5.0,1,optimal
2021-02-07 18:30:00,1,87,0.0,6.675819429611752,0.0,0.46723333333333333,30.0,5.0,1,optimal
2021-02-07 19:00:00,1,87,0.0,6.69131573351735,0.0,0.247,30.0,5.0,1,optimal
2021-02-07 19:30:00,1,87,0.0,5.94787128907304,0.0,1.4742666666666668,30.0,5.0,1,optimal
2021-02-07 20:00:00,1,87,1.1428571428571428,1.8991675853691783,0.0,0.5804666666666667,15.0,5.0,1,optimal
2021-02-07 20:30:00,1,87,0.0,2.012592592592592,0.0,0.37089999999999995,15.0,5.0,1,optimal
2021-02-07 21:00:00,1,87,0.0,0.0,0.0,0.5490666666666667,15.0,5.0,1,optimal
2021-02-07 21:30:00,1,87,0.0,0.0,0.0,0.5693666666666667,15.0,5.0,1,optimal
2021-02-07 22:00:00,1,87,0.0,0.0774074074074074,0.0,0.4494333333333333,15.0,5.0,1,optimal
2021-02-07 22:30:00,1,87,0.0,0.6966666666666667,0.0,1.8572,5.0,5.0,1,optimal
2021-02-07 23:00:00,1,87,0.0,0.0774074074074074,0.0,0.26466666666666666,5.0,5.0,1,optimal
2021-02-07 23:30:00,1,87,0.0,0.23222222222222222,0.0,0.7477999999999999,5.0,5.0,1,optimal
2021-02-08 00:00:00,1,87,1.1428571428571428,0.0,0.0,0.05666666666666666,15.0,5.0,-2,optimal
2021-02-08 00:30:00,1,87,1.1428571428571428,0.0,0.0,0.1462,15.0,5.0,-2,optimal
2021-02-08 01:00:00,1,87,1.1428571428571428,0.0,0.0,0.07293333333333334,15.0,5.0,-2,optimal
2021-02-08 01:30:00,1,87,1.1428571428571428,0.0,0.0,0.052,15.0,5.0,-2,optimal
2021-02-08 02:00:00,1,87,1.1428571428571428,0.0,0.0,0.16713333333333333,15.0,5.0,-2,optimal
2021-02-08 02:30:00,1,87,1.1428571428571428,0.0,0.0,0.1095,15.0,5.0,-2,optimal
2021-02-08 03:00:00,1,87,1.1428571428571428,0.0,0.0,0.17863333333333334,5.0,5.0,-2,optimal
2021-02-08 03:30:00,1,87,1.1428571428571428,0.0,0.0,0.052,5.0,5.0,-2,optimal
2021-02-08 04:00:00,1,87,1.1428571428571428,0.0,0.0,0.1165,5.0,5.0,-2,optimal
2021-02-08 04:30:00,1,87,1.1428571428571428,0.0,3.027385434070386,0.17163333333333333,5.0,5.0,-2,optimal
2021-02-08 05:00:00,1,87,1.1428571428571428,0.0,5.0,0.07883333333333332,5.0,5.0,-2,optimal
2021-02-08 05:30:00,1,87,1.1428571428571428,0.0,5.0,0.178,5.0,5.0,-2,optimal
2021-02-08 06:00:00,1,87,1.1428571428571428,0.0,5.0,0.14313333333333333,5.0,5.0,-2,optimal
2021-02-08 06:30:00,1,87,1.1428571428571428,19.231212712997404,0.0,0.11313333333333334,15.0,5.0,-2,optimal
2021-02-08 07:00:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.1405,15.0,5.0,-2,optimal
2021-02-08 07:30:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.20976666666666668,15.0,5.0,-2,optimal
2021-02-08 08:00:00,1,87,1.1428571428571428,3.2176603082633792,0.0,0.33996666666666664,15.0,5.0,-2,optimal
2021-02-08 08:30:00,1,87,1.1428571428571428,3.0856306634151456,0.0,0.20703333333333332,15.0,5.0,-2,optimal
2021-02-08 09:00:00,1,87,1.1428571428571428,2.146021789415851,0.0,0.13276666666666667,15.0,5.0,-2,optimal
2021-02-08 09:30:00,1,87,1.1428571428571428,2.0573625529845296,0.0,0.15619999999999998,15.0,5.0,-2,optimal
2021-02-08 10:00:00,1,87,1.1428571428571428,0.0,0.0,0.062,15.0,5.0,-2,optimal
2021-02-08 10:30:00,1,87,1.1428571428571428,0.0,0.0,0.06583333333333333,15.0,5.0,-2,optimal
2021-02-08 11:00:00,1,87,1.1428571428571428,0.0,0.0,0.17426666666666668,15.0,5.0,-2,optimal
2021-02-08 11:30:00,1,87,1.1428571428571428,0.0,0.0,0.13003333333333333,15.0,5.0,-2,optimal
2021-02-08 12:00:00,1,87,1.1428571428571428,0.1548148148148148,0.0,0.15413333333333332,5.0,5.0,-2,optimal
2021-02-08 12:30:00,1,87,1.1428571428571428,0.0,0.0,0.48783333333333334,5.0,5.0,-2,optimal
2021-02-08 13:00:00,1,87,1.1428571428571428,0.0,0.0,0.4669666666666666,5.0,5.0,-2,optimal
2021-02-08 13:30:00,1,87,1.1428571428571428,0.1548148148148148,0.0,0.3136666666666667,5.0,5.0,-2,optimal
2021-02-08 14:00:00,1,87,1.1428571428571428,0.0,0.0,0.4426666666666667,5.0,5.0,-2,optimal
2021-02-08 14:30:00,1,87,1.1428571428571428,0.0774074074074074,0.0,0.22066666666666662,5.0,5.0,-2,optimal
2021-02-08 15:00:00,1,87,0.0,0.0,0.0,0.3101333333333333,30.0,5.0,-2,optimal
2021-02-08 15:30:00,1,87,0.0,0.0,0.0,0.8028666666666667,30.0,5.0,-2,optimal
2021-02-08 16:00:00,1,87,0.0,0.0,0.0,0.062,30.0,5.0,-2,optimal
2021-02-08 16:30:00,1,87,0.0,0.23222222222222222,0.0,0.162,30.0,5.0,-2,optimal
2021-02-08 17:00:00,1,87,0.0,0.3096296296296296,0.0,0.5766666666666667,30.0,5.0,-2,optimal
2021-02-08 17:30:00,1,87,0.0,0.0,0.0,1.0730666666666666,30.0,5.0,-2,optimal
2021-02-08 18:00:00,1,87,0.0,5.762111968386976,0.0,1.5080333333333333,30.0,5.0,-2,optimal
2021-02-08 18:30:00,1,87,1.1428571428571428,4.692048891836883,0.0,0.5293666666666667,15.0,5.0,-2,optimal
2021-02-08 19:00:00,1,87,1.1428571428571428,2.3089451957424734,0.0,0.6308666666666667,15.0,5.0,-2,optimal
2021-02-08 19:30:00,1,87,1.1428571428571428,2.432426654396182,0.0,0.8548,15.0,5.0,-2,optimal
2021-02-08 20:00:00,1,87,1.1428571428571428,2.373678483420128,0.0,0.6968666666666666,15.0,5.0,-2,optimal
2021-02-08 20:30:00,1,87,0.0,0.3096296296296296,0.0,1.6238666666666666,15.0,5.0,-2,optimal
2021-02-08 21:00:00,1,87,0.0,0.0,0.0,0.5036,5.0,5.0,-2,optimal
2021-02-08 21:30:00,1,87,0.0,0.0,0.0,0.8016333333333333,5.0,5.0,-2,optimal
2021-02-08 22:00:00,1,87,0.0,0.3096296296296296,0.0,0.6962,5.0,5.0,-2,optimal
2021-02-08 22:30:00,1,87,0.0,0.5418518518518518,0.0,0.5605,5.0,5.0,-2,optimal
2021-02-08 23:00:00,1,87,0.0,0.0,0.0,0.6214333333333333,15.0,5.0,-2,optimal
2021-02-08 23:30:00,1,87,0.0,0.0,0.0,0.5009666666666666,15.0,5.0,-2,optimal
2021-02-09 00:00:00,1,87,1.1428571428571428,0.23222222222222222,0.0,0.04933333333333333,15.0,5.0,-4,optimal
2021-02-09 00:30:00,1,87,1.1428571428571428,0.0,0.0,0.05,15.0,5.0,-4,optimal
2021-02-09 01:00:00,1,87,1.1428571428571428,0.0,0.0,0.05,15.0,5.0,-4,optimal
2021-02-09 01:30:00,1,87,1.1428571428571428,0.0,0.0,0.05,15.0,5.0,-4,optimal
2021-02-09 02:00:00,1,87,1.1428571428571428,0.0,0.0,0.05,5.0,5.0,-4,optimal
2021-02-09 02:30:00,1,87,1.1428571428571428,0.0,0.0,0.05,5.0,5.0,-4,optimal
2021-02-09 03:00:00,1,87,1.1428571428571428,0.0,0.0,0.1264,5.0,5.0,-4,optimal
2021-02-09 03:30:00,1,87,1.1428571428571428,0.0,3.1405622739378423,0.11366666666666668,5.0,5.0,-4,optimal
2021-02-09 04:00:00,1,87,1.1428571428571428,0.0,5.0,0.05,5.0,5.0,-4,optimal
2021-02-09 04:30:00,1,87,1.1428571428571428,0.0,5.0,0.19006666666666663,5.0,5.0,-4,optimal
2021-02-09 05:00:00,1,87,1.1428571428571428,0.0,5.0,0.05,5.0,5.0,-4,optimal
2021-02-09 05:30:00,1,87,1.1428571428571428,0.0,0.0,0.0882,15.0,5.0,-4,optimal
2021-02-09 06:00:00,1,87,1.1428571428571428,0.0,0.0,0.15186666666666668,15.0,5.0,-4,optimal
2021-02-09 06:30:00,1,87,1.1428571428571428,24.630006775031,0.0,0.05,15.0,5.0,-4,optimal
2021-02-09 07:00:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.05,15.0,5.0,-4,optimal
2021-02-09 07:30:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.19006666666666663,15.0,5.0,-4,optimal
2021-02-09 08:00:00,1,87,1.1428571428571428,3.1835120231480274,0.0,1.4656666666666667,15.0,5.0,-4,optimal
2021-02-09 08:30:00,1,87,1.1428571428571428,2.4228750089388535,0.0,1.7003,15.0,5.0,-4,optimal
2021-02-09 09:00:00,1,87,1.1428571428571428,2.020044485301452,0.0,0.9614666666666668,15.0,5.0,-4,optimal
2021-02-09 09:30:00,1,87,1.1428571428571428,1.9623704568831215,0.0,0.9932666666666667,15.0,5.0,-4,optimal
2021-02-09 10:00:00,1,87,1.1428571428571428,0.0,0.0,0.3379,15.0,5.0,-4,optimal
2021-02-09 10:30:00,1,87,1.1428571428571428,0.23222222222222222,0.0,0.9078333333333334,15.0,5.0,-4,optimal
2021-02-09 11:00:00,1,87,1.1428571428571428,0.0,0.0,2.2288,5.0,5.0,-4,optimal
2021-02-09 11:30:00,1,87,1.1428571428571428,0.0,0.0,2.0169,5.0,5.0,-4,optimal
2021-02-09 12:00:00,1,87,1.1428571428571428,0.5418518518518518,0.0,0.2013,5.0,5.0,-4,optimal
2021-02-09 12:30:00,1,87,1.1428571428571428,0.1548148148148148,0.0,1.7848666666666666,5.0,5.0,-4,optimal
2021-02-09 13:00:00,1,87,1.1428571428571428,0.0,0.0,0.1184,5.0,5.0,-4,optimal
2021-02-09 13:30:00,1,87,1.1428571428571428,0.0,0.0,2.067466666666667,5.0,5.0,-4,optimal
2021-02-09 14:00:00,1,87,0.0,0.0,0.0,0.24830000000000002,30.0,5.0,-4,optimal
2021-02-09 14:30:00,1,87,0.0,0.0,0.0,0.0636,30.0,5.0,-4,optimal
2021-02-09 15:00:00,1,87,0.0,0.3096296296296296,0.0,0.21206666666666663,30.0,5.0,-4,optimal
2021-02-09 15:30:00,1,87,0.0,0.0,0.0,0.072,30.0,5.0,-4,optimal
2021-02-09 16:00:00,1,87,0.0,0.0,0.0,1.1896333333333335,30.0,5.0,-4,optimal
2021-02-09 16:30:00,1,87,0.0,0.23222222222222222,0.0,3.4588,30.0,5.0,-4,optimal
2021-02-09 17:00:00,1,87,0.0,0.0,0.0,4.446433333333333,30.0,5.0,-4,optimal
2021-02-09 17:30:00,1,87,1.1428571428571428,2.39962962962963,0.0,1.6474666666666666,15.0,5.0,-4,optimal
2021-02-09 18:00:00,1,87,1.1428571428571428,0.0,0.0,0.9784666666666668,15.0,5.0,-4,optimal
2021-02-09 18:30:00,1,87,1.1428571428571428,0.0,0.0,0.9977,15.0,5.0,-4,optimal
2021-02-09 19:00:00,1,87,1.1428571428571428,0.0,0.0,0.2142666666666667,15.0,5.0,-4,optimal
2021-02-09 19:30:00,1,87,1.1428571428571428,0.0,0.0,0.072,15.0,5.0,-4,optimal
2021-02-09 20:00:00,1,87,1.1428571428571428,1.7411064272033354,0.0,2.071133333333333,5.0,5.0,-4,optimal
2021-02-09 20:30:00,1,87,0.0,0.0,0.0,1.9435333333333333,5.0,5.0,-4,optimal
2021-02-09 21:00:00,1,87,0.0,0.0774074074074074,0.0,0.30943333333333334,5.0,5.0,-4,optimal
2021-02-09 21:30:00,1,87,0.0,0.0,0.0,0.5115666666666666,5.0,5.0,-4,optimal
2021-02-09 22:00:00,1,87,0.0,0.0,0.0,0.26439999999999997,15.0,5.0,-4,optimal
2021-02-09 22:30:00,1,87,0.0,0.0,0.0,0.18096666666666666,15.0,5.0,-4,optimal
2021-02-09 23:00:00,1,87,0.0,0.0,0.0,0.06,15.0,5.0,-4,optimal
2021-02-09 23:30:00,1,87,0.0,0.0,0.0,0.20006666666666664,15.0,5.0,-4,optimal
2021-02-10 00:00:00,1,87,1.1428571428571428,0.0,0.0,0.062,15.0,5.0,-3,optimal
2021-02-10 00:30:00,1,87,1.1428571428571428,0.0,0.0,0.21656666666666663,15.0,5.0,-3,optimal
2021-02-10 01:00:00,1,87,1.1428571428571428,0.0,0.0,0.062,15.0,5.0,-3,optimal
2021-02-10 01:30:00,1,87,1.1428571428571428,0.0,0.0,0.11853333333333332,15.0,5.0,-3,optimal
2021-02-10 02:00:00,1,87,1.1428571428571428,0.0,0.0,0.06906666666666667,15.0,5.0,-3,optimal
2021-02-10 02:30:00,1,87,1.1428571428571428,0.0,0.0,0.09026666666666668,5.0,5.0,-3,optimal
2021-02-10 03:00:00,1,87,1.1428571428571428,0.0,0.0,0.09733333333333331,5.0,5.0,-3,optimal
2021-02-10 03:30:00,1,87,1.1428571428571428,0.0,0.0,0.06906666666666667,5.0,5.0,-3,optimal
2021-02-10 04:00:00,1,87,1.1428571428571428,0.0,0.0,0.11853333333333332,5.0,5.0,-3,optimal
2021-02-10 04:30:00,1,87,1.1428571428571428,0.0,0.0,0.07613333333333334,5.0,5.0,-3,optimal
2021-02-10 05:00:00,1,87,1.1428571428571428,0.0,4.793872027333964,0.11146666666666669,5.0,5.0,-3,optimal
2021-02-10 05:30:00,1,87,1.1428571428571428,0.0,5.0,0.062,5.0,5.0,-3,optimal
2021-02-10 06:00:00,1,87,1.1428571428571428,0.0,0.0,0.0938,15.0,5.0,-3,optimal
2021-02-10 06:30:00,1,87,1.1428571428571428,31.277544026732453,0.0,0.09946666666666669,15.0,5.0,-3,optimal
2021-02-10 07:00:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.064,15.0,5.0,-3,optimal
2021-02-10 07:30:00,1,87,1.1428571428571428,33.333333333333336,0.0,0.086,15.0,5.0,-3,optimal
2021-02-10 08:00:00,1,87,1.1428571428571428,5.2686677850981125,0.0,1.8331,15.0,5.0,-3,optimal
2021-02-10 08:30:00,1,87,1.1428571428571428,3.7065900377573935,0.0,0.8945333333333333,15.0,5.0,-3,optimal
2021-02-10 09:00:00,1,87,1.1428571428571428,2.2466129771941636,0.0,0.144,15.0,5.0,-3,optimal
2021-02-10 09:30:00,1,87,1.1428571428571428,2.1578722668904073,0.0,0.1676,15.0,5.0,-3,optimal
2021-02-10 10:00:00,1,87,1.1428571428571428,0.0,0.0,0.2501,15.0,5.0,-3,optimal
2021-02-10 10:30:00,1,87,1.1428571428571428,0.0,0.0,0.072,15.0,5.0,-3,optimal
2021-02-10 11:00:00,1,87,1.1428571428571428,0.0,0.0,0.08966666666666667,15.0,5.0,-3,optimal
2021-02-10 11:30:00,1,87,1.1428571428571428,0.0,0.0,0.11793333333333333,5.0,5.0,-3,optimal
2021-02-10 12:00:00,1,87,1.1428571428571428,0.23222222222222222,0.0,0.13253333333333334,5.0,5.0,-3,optimal
2021-02-10 12:30:00,1,87,1.1428571428571428,0.3096296296296296,0.0,0.186,5.0,5.0,-3,optimal
2021-02-10 13:00:00,1,87,1.1428571428571428,3.5839629629629624,0.0,0.1524,5.0,5.0,-3,optimal
2021-02-10 13:30:00,1,87,1.1428571428571428,1.6797407407407414,0.0,0.37060000000000004,5.0,5.0,-3,optimal
2021-02-10 14:00:00,1,87,1.1428571428571428,0.0,0.0,0.37446666666666656,5.0,5.0,-3,optimal
2021-02-10 14:30:00,1,87,0.0,0.0,0.0,0.3793333333333333,30.0,5.0,-3,optimal
2021-02-10 15:00:00,1,87,0.0,0.0,0.0,2.397333333333333,30.0,5.0,-3,optimal
2021-02-10 15:30:00,1,87,0.0,0.0,0.0,0.4956666666666667,30.0,5.0,-3,optimal
2021-02-10 16:00:00,1,87,0.0,0.0,0.0,0.47513333333333335,30.0,5.0,-3,optimal
2021-02-10 16:30:00,1,87,0.0,0.46444444444444444,0.0,0.49026666666666663,30.0,5.0,-3,optimal
2021-02-10 17:00:00,1,87,0.0,0.0774074074074074,0.0,0.5648,30.0,5.0,-3,optimal
2021-02-10 17:30:00,1,87,0.0,0.0,0.0,1.7982333333333331,30.0,5.0,-3,optimal
2021-02-10 18:00:00,1,87,1.1428571428571428,0.0,0.0,0.5236000000000001,15.0,5.0,-3,optimal
2021-02-10 18:30:00,1,87,1.1428571428571428,0.23222222222222222,0.0,0.3275,15.0,5.0,-3,optimal
2021-02-10 19:00:00,1,87,1.1428571428571428,2.0500250435157517,0.0,2.2944,15.0,5.0,-3,optimal
2021-02-10 19:30:00,1,87,1.1428571428571428,3.4839598355436947,0.0,0.8638666666666667,15.0,5.0,-3,optimal
2021-02-10 20:00:00,1,87,1.1428571428571428,3.247900538237809,0.0,3.102,15.0,5.0,-3,optimal
2021-02-10 20:30:00,1,87,0.0,0.0,0.0,1.1380666666666666,5.0,5.0,-3,optimal
2021-02-10 21:00:00,1,87,0.0,0.387037037037037,0.0,0.513,5.0,5.0,-3,optimal
2021-02-10 21:30:00,1,87,0.0,0.0,0.0,0.072,5.0,5.0,-3,optimal
2021-02-10 22:00:00,1,87,0.0,0.0,0.0,0.6393333333333334,5.0,5.0,-3,optimal
2021-02-10 22:30:00,1,87,0.0,0.0,0.0,2.0673000000000004,15.0,5.0,-3,optimal
2021-02-10 23:00:00,1,87,0.0,0.0,0.0,0.072,15.0,5.0,-3,optimal
2021-02-10 23:30:00,1,87,0.0,0.0,0.0,0.08613333333333334,15.0,5.0,-3,optimal
2021-02-11 00:00:00,1,87,1.1428571428571428,0.0,0.0,0.065,5.0,5.0,3,optimal
2021-02-11 00:30:00,1,87,1.1428571428571428,0.0,0.0,0.118,5.0,5.0,3,optimal
2021-02-11 01:00:00,1,87,1.1428571428571428,0.0,0.0,0.102,5.0,5.0,3,optimal
2021-02-11 01:30:00,1,87,1.1428571428571428,0.0,0.0,0.14146666666666666,15.0,5.0,3,optimal
2021-02-11 02:00:00,1,87,1.1428571428571428,0.0,0.0,0.21346666666666667,15.0,5.0,3,optimal
2021-02-11 02:30:00,1,87,1.1428571428571428,0.0,0.0,0.074,15.0,5.0,3,optimal
2021-02-11 03:00:00,1,87,1.1428571428571428,0.0,0.0,0.20253333333333334,15.0,5.0,3,optimal
2021-02-11 03:30:00,1,87,1.1428571428571428,0.0,0.0,0.1524,15.0,5.0,3,optimal
2021-02-11 04:00:00,1,87,1.1428571428571428,0.0,0.0,0.14946666666666666,15.0,5.0,3,optimal
2021-02-11 04:30:00,1,87,1.1428571428571428,0.0,0.0,0.20546666666666666,15.0,5.0,3,optimal
2021-02-11 05:00:00,1,87,1.1428571428571428,0.0,0.0,0.074,15.0,5.0,3,optimal
2021-02-11 05:30:00,1,87,1.1428571428571428,0.0,0.7770275986132298,0.2089333333333333,5.0,5.0,3,optimal
2021-02-11 06:00:00,1,87,1.1428571428571428,27.931319868746876,5.0,0.32539999999999997,5.0,5.0,3,optimal
2021-02-11 06:30:00,1,87,1.1428571428571428,33.333333333333336,5.0,0.1691,5.0,5.0,3,optimal
2021-02-11 07:00:00,1,87,1.1428571428571428,33.333333333333336,5.0,0.07693333333333334,5.0,5.0,3,optimal
2021-02-11 07:30:00,1,87,1.1428571428571428,33.333333333333336,5.0,0.5438,5.0,5.0,3,optimal
2021-02-11 08:00:00,1,87,1.1428571428571428,4.660460340587726,0.0,0.2089333333333333,5.0,5.0,3,optimal
2021-02-11 08:30:00,1,87,1.1428571428571428,4.79300846590786,0.0,0.146,5.0,5.0,3,optimal
2021-02-11 09:00:00,1,87,1.1428571428571428,3.1130004241657403,0.0,0.074,15.0,5.0,3,optimal
2021-02-11 09:30:00,1,87,1.1428571428571428,2.225934008605798,0.0,0.2524,15.0,5.0,3,optimal
2021-02-11 10:00:00,1,87,1.1428571428571428,0.0,0.0,0.10253333333333332,15.0,5.0,3,optimal
2021-02-11 10:30:00,1,87,1.1428571428571428,0.0,0.0,0.14146666666666666,15.0,5.0,3,optimal
2021-02-11 11:00:00,1,87,1.1428571428571428,0.0,0.0,0.14146666666666666,15.0,5.0,3,optimal
2021-02-11 11:30:00,1,87,1.1428571428571428,0.0,0.0,0.12466666666666669,15.0,5.0,3,optimal
2021-02-11 12:00:00,1,87,1.1428571428571428,0.0,0.0,0.23026666666666668,15.0,5.0,3,optimal
2021-02-11 12:30:00,1,87,1.1428571428571428,0.0,0.0,0.074,15.0,5.0,3,optimal
2021-02-11 13:00:00,1,87,1.1428571428571428,0.0,0.0,0.2028,15.0,5.0,3,optimal
2021-02-11 13:30:00,1,87,1.1428571428571428,0.0,0.0,0.15213333333333331,15.0,5.0,3,optimal
2021-02-11 14:00:00,1,87,1.1428571428571428,0.0,0.0,0.11693333333333333,15.0,5.0,3,optimal
2021-02-11 14:30:00,1,87,1.1428571428571428,0.0,0.0,0.166,5.0,5.0,3,optimal
2021-02-11 15:00:00,1,87,1.1428571428571428,0.0,0.0,0.106,5.0,5.0,3,optimal
2021-02-11 15:30:00,1,87,1.1428571428571428,0.0,0.0,0.27226666666666666,5.0,5.0,3,optimal
2021-02-11 16:00:00,1,87,1.1428571428571428,0.1548148148148148,0.0,1.651,5.0,5.0,3,optimal
2021-02-11 16:30:00,1,87,1.1428571428571428,0.0774074074074074,0.0,0.9427333333333332,5.0,5.0,3,optimal
2021-02-11 17:00:00,1,87,1.1428571428571428,0.3096296296296296,0.0,2.0968,5.0,5.0,3,optimal
2021-02-11 17:30:00,1,87,0.0,0.0774074074074074,0.0,1.2588333333333332,30.0,5.0,3,optimal
2021-02-11 18:00:00,1,87,0.0,0.23222222222222222,0.0,0.6438666666666667,30.0,5.0,3,optimal
2021-02-11 18:30:00,1,87,0.0,0.0774074074074074,0.0,0.5012,30.0,5.0,3,optimal
2021-02-11 19:00:00,1,87,0.0,2.3222222222222215,0.0,0.4390333333333334,30.0,5.0,3,optimal
2021-02-11 19:30:00,1,87,0.0,0.0,0.0,0.6107666666666667,30.0,5.0,3,optimal
2021-02-11 20:00:00,1,87,0.0,7.107810623026715,0.0,1.5451333333333335,30.0,5.0,3,optimal
2021-02-11 20:30:00,1,87,0.0,4.933948148148148,0.0,0.8282,30.0,5.0,3,optimal
2021-02-11 21:00:00,1,87,0.0,0.23222222222222222,0.0,0.5282666666666667,15.0,5.0,3,optimal
2021-02-11 21:30:00,1,87,0.0,0.0,0.0,0.5130333333333333,15.0,5.0,3,optimal
2021-02-11 22:00:00,1,87,0.0,0.0,0.0,0.16,15.0,5.0,3,optimal
2021-02-11 22:30:00,1,87,0.0,0.0,0.0,0.3791333333333333,15.0,5.0,3,optimal
2021-02-11 23:00:00,1,87,0.0,0.0,0.0,0.074,15.0,5.0,3,optimal
2021-02-11 23:30:00,1,87,0.0,0.0,0.0,0.15273333333333333,5.0,5.0,3,optimal
2021-02-12 00:00:00,1,87,1.1428571428571428,0.0,0.0,0.056,15.0,5.0,5,optimal
2021-02-12 00:30:00,1,87,1.1428571428571428,0.0,0.0,0.056,5.0,5.0,5,optimal
2021-02-12 01:00:00,1,87,1.1428571428571428,0.0,0.0,0.16466666666666666,5.0,5.0,5,optimal
2021-02-12 01:30:00,1,87,1.1428571428571428,0.0,0.08166041761259785,0.2034,5.0,5.0,5,optimal
2021-02-12 02:00:00,1,87,1.1428571428571428,0.0,5.0,0.14293333333333333,5.0,5.0,5,optimal
