time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,Tin_C,T_tank_C,Q_hp_space_w,Q_bo_space_w,Q_hp_hw_w,Q_bo_hw_w,ev_soc_kwh,solve_status
2021-02-07 00:00:00,1,61,0.13230716618005167,0.0,0.0,0.063,9.261,6.0,0,21.0,,396.921498540155,0.0,0.0,0.0,47.952,optimal
2021-02-07 00:30:00,1,61,0.0,0.0,0.0,0.063,10.3635,6.0,0,20.93577863219981,,0.0,0.0,0.0,0.0,47.904047999999996,optimal
2021-02-07 01:00:00,1,61,1.3333333333333333,0.0,0.0,0.063,8.274,6.0,0,20.862035939879465,,4000.0,0.0,0.0,0.0,47.856143952,optimal
2021-02-07 01:30:00,1,61,1.3333333333333333,0.0,0.0,0.177,7.7175,6.0,0,20.882631556718103,,4000.0,0.0,0.0,0.0,47.80828780804799,optimal
2021-02-07 02:00:00,1,61,1.3333333333333333,0.0,0.0,0.07440000000000001,6.615,6.0,0,20.905624485167223,,4000.0,0.0,0.0,0.0,47.76047952023995,optimal
2021-02-07 02:30:00,1,61,1.3333333333333333,0.0,0.0,0.063,6.174,6.0,0,20.925890376286972,,4000.0,0.0,0.0,0.0,47.712719040719705,optimal
2021-02-07 03:00:00,1,61,1.3333333333333333,0.0,0.0,0.10859999999999999,3.906,6.0,0,20.945385466921227,,4000.0,0.0,0.0,0.0,47.66500632167899,optimal
2021-02-07 03:30:00,1,61,1.3333333333333333,0.0,0.0,0.1428,2.3415,6.0,0,20.96545885358714,,4000.0,0.0,0.0,0.0,47.61734131535731,optimal
2021-02-07 04:00:00,1,61,1.3333333333333333,0.0,0.0,0.063,2.205,6.0,0,20.98604749590929,,4000.0,0.0,0.0,0.0,47.56972397404195,optimal
2021-02-07 04:30:00,1,61,1.3333333333333333,0.0,1.8180621596004705,0.1656,0.882,6.0,0,21.004457481698235,,4000.0,0.0,0.0,0.0,48.38573377587813,optimal
2021-02-07 05:00:00,1,61,1.3333333333333333,0.0,0.0,0.0858,1.5435,6.0,0,21.025213266950534,,4000.0,0.0,0.0,0.0,48.33734804210225,optimal
2021-02-07 05:30:00,1,61,1.3333333333333333,0.0,0.0,0.1257,1.5435,6.0,0,21.043998246505083,,4000.0,0.0,0.0,0.0,48.289010694060146,optimal
2021-02-07 06:00:00,1,61,1.3333333333333333,0.0,0.0,0.1257,5.0715,6.0,0,21.06364699174573,,4000.0,0.0,0.0,0.0,48.240721683366075,optimal
2021-02-07 06:30:00,1,61,1.3333333333333333,0.0,0.0,0.063,5.376,6.0,0,21.08321378286306,,4000.0,0.0,0.0,0.0,48.192480961682705,optimal
2021-02-07 07:00:00,1,61,1.3333333333333333,2.39962962962963,0.0,0.2553,5.0715,6.0,0,21.10100994400915,,4000.0,0.0,0.0,2159.6666666666665,48.144288480721016,optimal
2021-02-07 07:30:00,1,61,1.3333333333333333,0.0,0.0,0.5463,5.5125,6.0,0,21.12686102688713,,4000.0,0.0,0.0,0.0,48.096144192240295,optimal
2021-02-07 08:00:00,1,61,1.3333333333333333,0.5418518518518518,0.0,0.08923333333333333,9.261,6.0,0,21.161719046428747,,4000.0,0.0,0.0,487.6666666666667,48.048048048048045,optimal
2021-02-07 08:30:00,1,61,0.0,0.23222222222222222,0.0,0.44476666666666664,11.7075,6.0,0,21.184399881351727,,0.0,0.0,0.0,209.0,48.0,optimal
2021-02-07 09:00:00,1,61,0.0,0.0,0.0,0.07033333333333333,12.348,6.0,0,21.120441234353482,,0.0,0.0,0.0,0.0,47.84956635308404,optimal
2021-02-07 09:30:00,1,61,0.0,0.0774074074074074,0.0,0.13419999999999999,12.348,6.0,0,21.050826566681078,,0.0,0.0,0.0,69.66666666666666,47.699283139815,optimal
2021-02-07 10:00:00,1,61,0.0,0.0,0.0,1.8703333333333332,12.1275,6.0,0,20.986398567456018,,0.0,0.0,0.0,0.0,47.54915020975923,optimal
2021-02-07 10:30:00,1,61,0.0,0.0,0.0,0.2068,12.5265,6.0,0,20.94380420400285,,0.0,0.0,0.0,0.0,47.39916741263352,optimal
2021-02-07 11:00:00,1,61,0.0,0.0,0.0,0.135,11.7495,6.0,0,20.889261391976557,,0.0,0.0,0.0,0.0,47.24933459830493,optimal
2021-02-07 11:30:00,1,61,0.0,0.0,0.0,0.284,13.23,6.0,0,20.852265565981813,,0.0,0.0,0.0,0.0,47.099651616790666,optimal
2021-02-07 12:00:00,1,61,0.0,0.0,0.0,0.2171,14.3325,6.0,0,20.818496435907072,,0.0,0.0,0.0,0.0,46.95011831825792,optimal
2021-02-07 12:30:00,1,61,0.0,0.0,0.0,0.07440000000000001,14.994,6.0,0,20.794662228024666,,0.0,0.0,0.0,0.0,46.80073455302371,optimal
2021-02-07 13:00:00,1,61,0.0,0.0,0.0,0.177,14.8155,6.0,0,20.77046888745964,,0.0,0.0,0.0,0.0,46.65150017155473,optimal
2021-02-07 13:30:00,1,61,0.0,0.0,0.0,0.07033333333333333,14.112,6.0,0,20.73738989842172,,0.0,0.0,0.0,0.0,46.50241502446722,optimal
2021-02-07 14:00:00,1,61,0.0,0.0,0.0,0.073,14.007,6.0,0,20.701965665414907,,0.0,0.0,0.0,0.0,46.35347896252679,optimal
2021-02-07 14:30:00,1,61,0.0,0.0,0.0,0.073,13.23,6.0,0,20.671532698466677,,0.0,0.0,0.0,0.0,46.20469183664831,optimal
2021-02-07 15:00:00,1,61,0.0,0.0,0.0,0.11696666666666668,11.382,6.0,0,20.6414352141771,,0.0,0.0,0.0,0.0,46.056053497895704,optimal
2021-02-07 15:30:00,1,61,0.0,0.0,0.0,0.1371,11.7495,6.0,0,20.623935715566326,,0.0,0.0,0.0,0.0,45.907563797481856,optimal
2021-02-07 16:00:00,1,61,0.0,0.0,0.0,0.063,24.3285,6.0,0,20.606421915328113,,0.0,0.0,0.0,0.0,45.759222586768416,optimal
2021-02-07 16:30:00,1,61,0.0,0.0,0.0,0.1957333333333333,28.917,6.0,0,20.561291834714037,,0.0,0.0,0.0,0.0,45.611029717265694,optimal
2021-02-07 17:00:00,1,61,0.0,0.0,0.0,0.073,31.3635,6.0,0,20.519519477213276,,0.0,0.0,0.0,0.0,45.462985040632475,optimal
2021-02-07 17:30:00,1,61,0.0,0.0,0.0,0.1072,33.306,6.0,0,20.447002633169095,,0.0,0.0,0.0,0.0,45.31508840867589,optimal
2021-02-07 18:00:00,1,61,0.0,0.0,0.0,0.16419999999999998,31.3425,6.0,0,20.376012878841852,,0.0,0.0,0.0,0.0,45.16733967335126,optimal
2021-02-07 18:30:00,1,61,0.0,0.0,0.0,0.073,28.2555,6.0,0,20.301021089300722,,0.0,0.0,0.0,0.0,45.019738686761954,optimal
