time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,Tin_C,T_tank_C,Q_hp_space_w,Q_bo_space_w,Q_hp_hw_w,Q_bo_hw_w,ev_soc_kwh,solve_status
2021-02-07 00:00:00,1,130,0.0,0.0,0.0,0.06153333333333333,9.261,6.0,0,21.0,,0.0,0.0,0.0,0.0,47.952,optimal
2021-02-07 00:30:00,1,130,0.0,0.0,0.0,0.11426666666666668,10.3635,6.0,0,20.89945961965858,,0.0,0.0,0.0,0.0,47.904047999999996,optimal
2021-02-07 01:00:00,1,130,0.0,0.0,0.0,0.060333333333333336,8.274,6.0,0,20.800687540634176,,0.0,0.0,0.0,0.0,47.856143952,optimal
2021-02-07 01:30:00,1,130,0.0,0.0,0.0,0.12546666666666667,7.7175,6.0,0,20.699891063759434,,0.0,0.0,0.0,0.0,47.80828780804799,optimal
2021-02-07 02:00:00,1,130,0.5845162598548388,0.0,0.0,0.054,6.615,6.0,0,20.601653951474546,,1753.5487795645165,0.0,0.0,0.0,47.76047952023995,optimal
2021-02-07 02:30:00,1,130,2.3333333333333335,0.0,0.0,0.054,6.174,6.0,0,20.56012151947019,,7000.0,0.0,0.0,0.0,47.712719040719705,optimal
2021-02-07 03:00:00,1,130,2.3333333333333335,0.0,0.0,0.058333333333333334,3.906,6.0,0,20.693877501997058,,7000.0,0.0,0.0,0.0,47.66500632167899,optimal
2021-02-07 03:30:00,1,130,2.3333333333333335,0.0,0.0,0.12546666666666667,2.3415,6.0,0,20.826299887447572,,7000.0,0.0,0.0,0.0,47.61734131535731,optimal
2021-02-07 04:00:00,1,130,2.3333333333333335,0.0,0.0,0.05776666666666667,2.205,6.0,0,20.95995110472644,,7000.0,0.0,0.0,0.0,47.56972397404195,optimal
2021-02-07 04:30:00,1,130,2.3333333333333335,0.0,1.8180621596004705,0.11803333333333332,0.882,6.0,0,21.09041109724019,,7000.0,0.0,0.0,0.0,48.38573377587813,optimal
2021-02-07 05:00:00,1,130,2.3333333333333335,0.0,0.0,0.054,1.5435,6.0,0,21.222144197243615,,7000.0,0.0,0.0,0.0,48.33734804210225,optimal
2021-02-07 05:30:00,1,130,2.3333333333333335,0.0,0.0,0.054,1.5435,6.0,0,21.35098226960449,,7000.0,0.0,0.0,0.0,48.289010694060146,optimal
2021-02-07 06:00:00,1,130,2.3333333333333335,0.0,0.0,0.054,5.0715,6.0,0,21.47908531018237,,7000.0,0.0,0.0,0.0,48.240721683366075,optimal
2021-02-07 06:30:00,1,130,2.3333333333333335,0.0,0.0,0.06906666666666667,5.376,6.0,0,21.60645751239393,,7000.0,0.0,0.0,0.0,48.192480961682705,optimal
2021-02-07 07:00:00,1,130,2.3333333333333335,0.0,0.0,0.10873333333333332,5.0715,6.0,0,21.73332213974115,,7000.0,0.0,0.0,0.0,48.144288480721016,optimal
2021-02-07 07:30:00,1,130,2.3333333333333335,0.0,0.0,0.29810000000000003,5.5125,6.0,0,21.8613982105489,,7000.0,0.0,0.0,0.0,48.096144192240295,optimal
2021-02-07 08:00:00,1,130,0.9173310292875453,0.0,0.0,0.3659,9.261,6.0,0,22.0,,2751.993087862636,0.0,0.0,0.0,48.048048048048045,optimal
2021-02-07 08:30:00,1,130,0.0,0.0,0.0,0.8536,11.7075,6.0,0,22.0,,0.0,0.0,0.0,0.0,48.0,optimal
2021-02-07 09:00:00,1,130,0.0,0.0,0.0,0.064,12.348,6.0,0,21.904562564151018,,0.0,0.0,0.0,0.0,47.68218836328993,optimal
2021-02-07 09:30:00,1,130,0.0,0.0,0.0,0.0902,12.348,6.0,0,21.79247110204478,,0.0,0.0,0.0,0.0,47.364694538216575,optimal
2021-02-07 10:00:00,1,130,0.0,0.0,0.0,0.097,12.1275,6.0,0,21.691777419129696,,0.0,0.0,0.0,0.0,47.04751820696829,optimal
2021-02-07 10:30:00,1,130,0.0,0.0,0.0,0.38776666666666665,12.5265,6.0,0,21.595284038899575,,0.0,0.0,0.0,0.0,46.73065905205126,optimal
2021-02-07 11:00:00,1,130,0.0,0.0,0.0,0.064,11.7495,6.0,0,21.507867888032248,,0.0,0.0,0.0,0.0,46.41411675628914,optimal
2021-02-07 11:30:00,1,130,0.0,0.0,0.0,1.4064333333333334,13.23,6.0,0,21.40874782769707,,0.0,0.0,0.0,0.0,46.097891002822784,optimal
2021-02-07 12:00:00,1,130,0.0,0.0,0.0,0.20156666666666664,14.3325,6.0,0,21.344030327547443,,0.0,0.0,0.0,0.0,45.781981475109895,optimal
2021-02-07 12:30:00,1,130,0.0,0.0,0.0,0.4996666666666667,14.994,6.0,0,21.255888501957028,,0.0,0.0,0.0,0.0,45.46638785692472,optimal
2021-02-07 13:00:00,1,130,0.0,0.0,0.0,0.1318,14.8155,6.0,0,21.17658801383491,,0.0,0.0,0.0,0.0,45.151109832357726,optimal
2021-02-07 13:30:00,1,130,0.0,0.0,0.0,0.064,14.112,6.0,0,21.079101047096948,,0.0,0.0,0.0,0.0,44.8361470858153,optimal
2021-02-07 14:00:00,1,130,0.0,0.0,0.0,0.064,14.007,6.0,0,20.98018593909798,,0.0,0.0,0.0,0.0,44.521499302019414,optimal
2021-02-07 14:30:00,1,130,0.0,0.0,0.0,0.1318,13.23,6.0,0,20.883357139585687,,0.0,0.0,0.0,0.0,44.207166166007326,optimal
2021-02-07 15:00:00,1,130,2.3333333333333335,0.0,0.0,0.064,11.382,6.0,0,20.78963557695007,,7000.0,0.0,0.0,0.0,43.89314736313125,optimal
2021-02-07 15:30:00,1,130,0.0,0.0,0.0,0.1318,11.7495,6.0,0,20.931734556692312,,0.0,0.0,0.0,0.0,43.57944257905805,optimal
2021-02-07 16:00:00,1,130,0.0,0.0,0.0,0.07906666666666666,24.3285,6.0,0,20.840115627366252,,0.0,0.0,0.0,0.0,43.26605149976893,optimal
2021-02-07 16:30:00,1,130,0.0,0.0,0.0,0.11673333333333331,28.917,6.0,0,20.739643931971013,,0.0,0.0,0.0,0.0,42.95297381155909,optimal
2021-02-07 17:00:00,1,130,0.0,0.0,0.0,0.064,31.3635,6.0,0,20.641291560242447,,0.0,0.0,0.0,0.0,42.640209201037464,optimal
2021-02-07 17:30:00,1,130,0.0,0.0,0.0,0.1318,33.306,6.0,0,20.53450478566955,,0.0,0.0,0.0,0.0,42.32775735512636,optimal
2021-02-07 18:00:00,1,130,0.0,0.0,0.0,0.064,31.3425,6.0,0,20.4311673131448,,0.0,0.0,0.0,0.0,42.01561796106117,optimal
2021-02-07 18:30:00,1,130,0.0,0.0,0.0,0.06776666666666667,28.2555,6.0,0,20.325103061493856,,0.0,0.0,0.0,0.0,41.70379070639004,optimal
2021-02-07 19:00:00,1,130,0.0,0.0,0.0,0.1442,15.6975,6.0,0,20.220055256243345,,0.0,0.0,0.0,0.0,41.662086915683645,optimal
2021-02-07 19:30:00,1,130,0.0,0.0,0.0,0.144,12.5475,6.0,0,20.120324026306335,,0.0,0.0,0.0,0.0,41.62042482876796,optimal
2021-02-07 20:00:00,1,130,0.5020634177810002,0.0,0.0,0.42383333333333334,12.0855,6.0,0,20.02980375386172,,1506.1902533430004,0.0,0.0,0.0,41.57880440393919,optimal
2021-02-07 20:30:00,1,130,0.0,0.0,0.0,0.4564,11.907,6.0,0,20.0,,0.0,0.0,0.0,0.0,41.53722559953525,optimal
2021-02-07 21:00:00,1,130,0.0,0.0,0.0,0.5378,12.5685,6.0,0,19.927556942415066,,0.0,0.0,0.0,0.0,41.495688373935714,optimal
2021-02-07 21:30:00,1,130,0.0,0.0,0.0,0.4909,13.146,6.0,0,19.85837887301812,,0.0,0.0,0.0,0.0,41.45419268556178,optimal
2021-02-07 22:00:00,1,130,0.0,0.0,0.0,0.6098333333333333,10.584,6.0,0,19.78978850608159,,0.0,0.0,0.0,0.0,41.412738492876215,optimal
2021-02-07 22:30:00,1,130,0.0,0.0,0.0,0.10166666666666668,6.678,6.0,0,19.71866155579899,,0.0,0.0,0.0,0.0,41.37132575438334,optimal
2021-02-07 23:00:00,1,130,0.0,0.0,0.0,0.09413333333333335,7.938,6.0,0,19.62016442240342,,0.0,0.0,0.0,0.0,41.32995442862896,optimal
2021-02-07 23:30:00,1,130,0.0,0.0,0.0,0.18966666666666662,5.292,6.0,0,19.52197704918491,,0.0,0.0,0.0,0.0,41.28862447420033,optimal
2021-02-08 00:00:00,1,130,2.3333333333333335,0.0,0.0,0.07066666666666667,7.938,6.0,-1,19.52197704918491,,7000.0,0.0,0.0,0.0,41.247335849726134,optimal
2021-02-08 00:30:00,1,130,2.3333333333333335,0.0,0.0,0.08753333333333334,8.6835,6.0,-1,19.652913075166037,,7000.0,0.0,0.0,0.0,41.20608851387641,optimal
2021-02-08 01:00:00,1,130,2.3333333333333335,0.0,0.0,0.1044,7.665,6.0,-1,19.783778283901302,,7000.0,0.0,0.0,0.0,41.164882425362535,optimal
2021-02-08 01:30:00,1,130,2.3333333333333335,0.0,0.0,0.064,6.7725,6.0,-1,19.91457307940891,,7000.0,0.0,0.0,0.0,41.12371754293717,optimal
2021-02-08 02:00:00,1,130,2.3333333333333335,0.0,0.0,0.12459999999999999,5.5755,6.0,-1,20.04298405869163,,7000.0,0.0,0.0,0.0,41.082593825394234,optimal
2021-02-08 02:30:00,1,130,2.3333333333333335,0.0,0.0,0.064,5.0925,6.0,-1,20.17240573929091,,7000.0,0.0,0.0,0.0,41.04151123156884,optimal
2021-02-08 03:00:00,1,130,2.3333333333333335,0.0,0.0,0.064,4.1895,6.0,-1,20.299345762075784,,7000.0,0.0,0.0,0.0,41.00046972033727,optimal
2021-02-08 03:30:00,1,130,2.3333333333333335,0.0,0.0,0.07073333333333333,7.056,6.0,-1,20.425846835712356,,7000.0,0.0,0.0,0.0,40.959469250616934,optimal
2021-02-08 04:00:00,1,130,2.3333333333333335,0.0,0.0,0.11786666666666666,5.271,6.0,-1,20.551566350741176,,7000.0,0.0,0.0,0.0,40.91850978136632,optimal
2021-02-08 04:30:00,1,130,2.3333333333333335,0.0,0.0,0.064,7.938,6.0,-1,20.67786113308793,,7000.0,0.0,0.0,0.0,40.877591271584954,optimal
2021-02-08 05:00:00,1,130,2.3333333333333335,0.0,0.0,0.12459999999999999,7.938,6.0,-1,20.801061729025204,,7000.0,0.0,0.0,0.0,40.836713680313366,optimal
2021-02-08 05:30:00,1,130,1.4662139575279183,0.0,0.0,0.064,11.907,6.0,-1,20.925017497837896,,4398.641872583755,0.0,0.0,0.0,40.79587696663305,optimal
2021-02-08 06:00:00,1,130,2.3333333333333335,0.0,0.0,0.13126666666666667,11.025,6.0,-1,20.95887329727097,,7000.0,0.0,0.0,0.0,40.75508108966642,optimal
2021-02-08 06:30:00,1,130,2.3333333333333335,0.0,0.0,0.074,11.2875,6.0,-1,21.08135822991534,,7000.0,0.0,0.0,0.0,40.714326008576755,optimal
2021-02-08 07:00:00,1,130,0.0,0.0,0.0,0.074,12.936,6.0,-1,21.20083057125004,,0.0,0.0,0.0,0.0,40.67361168256818,optimal
2021-02-08 07:30:00,1,130,0.0,0.0,0.0,0.074,13.0095,6.0,-1,21.08501503204077,,0.0,0.0,0.0,0.0,40.63293807088561,optimal
2021-02-08 08:00:00,1,130,0.0,0.0,0.0,0.074,13.671,6.0,-1,20.970430738205458,,0.0,0.0,0.0,0.0,40.59230513281472,optimal
2021-02-08 08:30:00,1,130,0.0,0.0,0.0,0.074,13.188,6.0,-1,20.857165798893266,,0.0,0.0,0.0,0.0,40.55171282768191,optimal
2021-02-08 09:00:00,1,130,0.0,0.0,0.0,0.11103333333333332,13.8495,6.0,-1,20.743976537149162,,0.0,0.0,0.0,0.0,40.51116111485423,optimal
2021-02-08 09:30:00,1,130,0.0,0.0,0.0,0.09756666666666666,13.23,6.0,-1,20.636858866296556,,0.0,0.0,0.0,0.0,40.470649953739375,optimal
2021-02-08 10:00:00,1,130,0.0,0.0,0.0,0.074,13.3665,6.0,-1,20.530757283847446,,0.0,0.0,0.0,0.0,40.430179303785636,optimal
2021-02-08 10:30:00,1,130,0.0,0.0,0.0,0.074,13.0515,6.0,-1,20.432843448071583,,0.0,0.0,0.0,0.0,40.38974912448185,optimal
2021-02-08 11:00:00,1,130,0.0,0.0,0.0,0.08746666666666666,13.5345,6.0,-1,20.334632456451505,,0.0,0.0,0.0,0.0,40.34935937535737,optimal
2021-02-08 11:30:00,1,130,0.0,0.0,0.0,0.12113333333333334,14.154,6.0,-1,20.24542420928563,,0.0,0.0,0.0,0.0,40.30901001598202,optimal
2021-02-08 12:00:00,1,130,0.0,0.0,0.0,0.09763333333333334,14.112,6.0,-1,20.158422383265655,,0.0,0.0,0.0,0.0,40.26870100596604,optimal
2021-02-08 12:30:00,1,130,0.0,0.0,0.0,0.17616666666666667,14.2485,6.0,-1,20.07468280338935,,0.0,0.0,0.0,0.0,40.22843230496007,optimal
2021-02-08 13:00:00,1,130,1.25405064102843,0.0,0.0,0.5214,12.789,6.0,-1,20.0,,3762.15192308529,0.0,0.0,0.0,40.188203872655116,optimal
2021-02-08 13:30:00,1,130,0.0,0.0,0.0,0.38963333333333333,13.0095,6.0,-1,20.063313758245204,,0.0,0.0,0.0,0.0,40.14801566878246,optimal
2021-02-08 14:00:00,1,130,2.3333333333333335,0.0,0.0,0.4886333333333333,12.1275,6.0,-1,20.001600529857686,,7000.0,0.0,0.0,0.0,40.10786765311368,optimal
2021-02-08 14:30:00,1,130,2.3333333333333335,0.0,0.0,2.1256,12.348,6.0,-1,20.17972284734781,,7000.0,0.0,0.0,0.0,40.06775978546057,optimal
2021-02-08 15:00:00,1,130,2.3333333333333335,0.0,0.0,0.5315,12.348,6.0,-1,20.388732395449026,,7000.0,0.0,0.0,0.0,40.02769202567511,optimal
2021-02-08 15:30:00,1,130,0.0,0.0,0.0,0.32826666666666665,25.389,6.0,-1,20.55939505745481,,0.0,0.0,0.0,0.0,39.987664333649434,optimal
2021-02-08 16:00:00,1,130,0.0,0.0,0.0,0.5202666666666667,29.1375,6.0,-1,20.483778576565033,,0.0,0.0,0.0,0.0,39.94767666931578,optimal
2021-02-08 16:30:00,1,130,0.0,0.0,0.0,0.414,30.597,6.0,-1,20.409237544733685,,0.0,0.0,0.0,0.0,39.90772899264647,optimal
2021-02-08 17:00:00,1,130,0.0,0.0,0.0,0.4324333333333333,33.684,6.0,-1,20.33477482466499,,0.0,0.0,0.0,0.0,39.86782126365382,optimal
2021-02-08 17:30:00,1,130,0.0,0.0,0.0,0.4928666666666667,32.445,6.0,-1,20.256692450323385,,0.0,0.0,0.0,0.0,39.82795344239017,optimal
2021-02-08 18:00:00,1,130,0.0,0.0,0.0,0.32089999999999996,28.917,6.0,-1,20.18092499320424,,0.0,0.0,0.0,0.0,39.78812548894778,optimal
2021-02-08 18:30:00,1,130,0.0,0.0,0.0,0.186,15.876,6.0,-1,20.093178227253496,,0.0,0.0,0.0,0.0,39.74833736345883,optimal
2021-02-08 19:00:00,1,130,0.8272540180479705,0.0,0.0,0.37656666666666666,12.348,6.0,-1,20.0,,2481.7620541439114,0.0,0.0,0.0,39.708589026095375,optimal
2021-02-08 19:30:00,1,130,1.8193605813625997,0.0,0.0,0.1849,12.1275,6.0,-1,20.0,,5458.081744087799,0.0,0.0,0.0,39.66888043706928,optimal
2021-02-08 20:00:00,1,130,0.0,0.0,0.0,0.2717,12.348,6.0,-1,20.091710628940245,,0.0,0.0,0.0,0.0,39.62921155663221,optimal
2021-02-08 20:30:00,1,130,0.0,0.0,0.0,0.2905,12.1275,6.0,-1,20.0,,0.0,0.0,0.0,0.0,39.58958234507558,optimal
2021-02-08 21:00:00,1,130,0.0,0.0,0.0,0.33393333333333336,12.1275,6.0,-1,19.911900834980322,,0.0,0.0,0.0,0.0,39.549992762730504,optimal
2021-02-08 21:30:00,1,130,0.0,0.0,0.0,0.386,11.2665,6.0,-1,19.824822809587754,,0.0,0.0,0.0,0.0,39.510442769967774,optimal
2021-02-08 22:00:00,1,130,0.0,0.0,0.0,0.074,10.143,6.0,-1,19.744820345927803,,0.0,0.0,0.0,0.0,39.47093232719781,optimal
2021-02-08 22:30:00,1,130,0.0,0.0,0.0,0.0942,11.2455,6.0,-1,19.638982300520578,,0.0,0.0,0.0,0.0,39.43146139487061,optimal
2021-02-08 23:00:00,1,130,0.0,0.0,0.0,0.1144,11.025,6.0,-1,19.534138999282646,,0.0,0.0,0.0,0.0,39.39202993347574,optimal
2021-02-08 23:30:00,1,130,0.0,0.0,0.0,0.06966666666666667,5.9745,6.0,-1,19.430284767116834,,0.0,0.0,0.0,0.0,39.352637903542266,optimal
2021-02-09 00:00:00,1,130,2.3333333333333335,0.0,4.720343598811467,0.061,10.8045,6.0,1,19.430284767116834,,7000.0,0.0,0.0,0.0,41.555448475074165,optimal
2021-02-09 00:30:00,1,130,2.3333333333333335,0.0,5.0,0.061,10.584,6.0,1,19.559347539760655,,6721.333333333333,0.0,278.6666666666667,0.0,43.888893026599085,optimal
2021-02-09 01:00:00,1,130,2.3333333333333335,0.0,0.0,0.112,11.2455,6.0,1,19.67863104429368,,7000.0,0.0,0.0,0.0,43.84500413357248,optimal
2021-02-09 01:30:00,1,130,2.3333333333333335,0.0,0.0,0.064,12.1275,6.0,1,19.808554685297285,,7000.0,0.0,0.0,0.0,43.8011591294389,optimal
2021-02-09 02:00:00,1,130,2.3333333333333335,0.0,0.0,0.061,11.823,6.0,1,19.935559820291616,,7000.0,0.0,0.0,0.0,43.75735797030946,optimal
2021-02-09 02:30:00,1,130,2.3333333333333335,0.0,0.0,0.061,11.7705,6.0,1,20.061169449051892,,7000.0,0.0,0.0,0.0,43.71360061233915,optimal
